,zipcode,city,states,revenue_per_zipcode,national_num_esta
656,3054,MERRIMACK,NH,15399,845
657,3055,MILFORD,NH,14131,655
658,3060,NASHUA,NH,21758,1750
659,3061,NASHUA,NH,675,30
660,3062,NASHUA,NH,16584,425
661,3063,NASHUA,NH,12028,820
662,3064,NASHUA,NH,12205,285
663,3070,NEW BOSTON,NH,7317,70
664,3071,NEW IPSWICH,NH,6634,70
665,3076,PELHAM,NH,12431,215
666,3077,RAYMOND,NH,9615,250
667,3079,SALEM,NH,14497,1460
668,3086,WILTON,NH,6376,65
669,3087,WINDHAM,NH,11371,395
670,3101,MANCHESTER,NH,20280,1195
671,3102,MANCHESTER,NH,10424,780
672,3103,MANCHESTER,NH,19747,1580
673,3104,MANCHESTER,NH,11012,530
674,3105,MANCHESTER,NH,670,30
675,3106,HOOKSETT,NH,12121,520
676,3108,MANCHESTER,NH,670,15
677,3109,MANCHESTER,NH,12658,245
678,3110,BEDFORD,NH,23430,605
679,3111,MANCHESTER,NH,630,15
680,3215,WATERVILLE VALLEY,NH,8483,125
681,3216,ANDOVER,NH,6965,70
682,3217,ASHLAND,NH,14250,200
683,3218,BARNSTEAD,NH,5630,25
684,3220,BELMONT,NH,12085,170
685,3221,BRADFORD,NH,14605,105
686,3222,BRISTOL,NH,19699,325
687,3223,CAMPTON,NH,9235,205
688,3224,CANTERBURY,NH,4995,20
689,3225,CENTER BARNSTEAD,NH,1255,30
690,3226,CENTER HARBOR,NH,6858,55
691,3227,CENTER SANDWICH,NH,5669,25
692,3229,CONTOOCOOK,NH,7168,85
693,3234,EPSOM,NH,7973,145
694,3235,FRANKLIN,NH,2955,135
695,3241,HEBRON,NH,11486,115
696,3242,HENNIKER,NH,14137,255
697,3244,HILLSBOROUGH,NH,19131,255
698,3245,HOLDERNESS,NH,18572,190
699,3246,LACONIA,NH,27211,950
700,3247,LACONIA,NH,15266,110
701,3249,GILFORD,NH,17315,335
702,3251,LINCOLN,NH,19848,550
703,3252,LOCHMERE,NH,640,15
704,3253,MEREDITH,NH,21360,435
705,3254,MOULTONBOROUGH,NH,23229,340
706,3255,NEWBURY,NH,14002,105
707,3256,NEW HAMPTON,NH,10947,80
708,3257,NEW LONDON,NH,10637,295
709,3258,CHICHESTER,NH,7272,70
710,3259,NORTH SANDWICH,NH,5660,25
711,3261,NORTHWOOD,NH,15972,180
712,3262,NORTH WOODSTOCK,NH,13689,175
713,3263,PITTSFIELD,NH,2560,120
714,3264,PLYMOUTH,NH,19002,530
715,3266,RUMNEY,NH,6275,40
716,3268,SALISBURY,NH,630,15
717,3269,SANBORNTON,NH,1200,30
718,3273,SOUTH SUTTON,NH,640,15
719,3275,SUNCOOK,NH,8868,170
720,3276,TILTON,NH,19780,610
721,3278,WARNER,NH,8642,95
722,3279,WARREN,NH,9572,60
723,3281,WEARE,NH,7612,100
724,3282,WENTWORTH,NH,6578,35
725,3284,SPRINGFIELD,NH,670,15
726,3285,THORNTON,NH,640,15
727,3287,WILMOT,NH,1713,45
728,3293,WOODSTOCK,NH,5663,25
729,3301,CONCORD,NH,14240,1725
730,3303,CONCORD,NH,8455,205
731,3304,BOW,NH,6324,40
732,3307,LOUDON,NH,9888,125
733,3431,KEENE,NH,22393,1295
734,3435,KEENE,NH,1330,45
735,3440,ANTRIM,NH,7476,70
736,3442,BENNINGTON,NH,1255,30
737,3444,DUBLIN,NH,6305,65
738,3446,SWANZEY,NH,6578,65
739,3447,FITZWILLIAM,NH,7576,85
740,3449,HANCOCK,NH,1435,45
741,3451,HINSDALE,NH,7854,65
742,3452,JAFFREY,NH,9466,200
743,3455,MARLBOROUGH,NH,5630,25
744,3458,PETERBOROUGH,NH,9788,350
745,3461,RINDGE,NH,12149,165
746,3464,STODDARD,NH,585,15
747,3465,TROY,NH,8300,60
748,3466,WEST CHESTERFIELD,NH,670,15
749,3467,WESTMORELAND,NH,6124,55
750,3469,WEST SWANZEY,NH,6629,45
751,3470,WINCHESTER,NH,11441,80
752,3561,LITTLETON,NH,17159,445
753,3570,BERLIN,NH,4154,195
754,3574,BETHLEHEM,NH,10703,200
755,3575,BRETTON WOODS,NH,1080,30
756,3576,COLEBROOK,NH,13082,160
757,3579,ERROL,NH,2337,60
758,3580,FRANCONIA,NH,14496,210
759,3581,GORHAM,NH,20006,420
760,3582,GROVETON,NH,1258,30
761,3583,JEFFERSON,NH,8202,50
762,3584,LANCASTER,NH,15485,165
763,3585,LISBON,NH,640,15
764,3586,SUGAR HILL,NH,6330,40
765,3588,MILAN,NH,585,15
766,3592,PITTSBURG,NH,12316,160
767,3593,RANDOLPH,NH,4995,10
768,3595,TWIN MOUNTAIN,NH,9254,95
769,3597,WEST STEWARTSTOWN,NH,1243,30
770,3598,WHITEFIELD,NH,7977,95
771,3603,CHARLESTOWN,NH,1837,45
772,3608,WALPOLE,NH,8110,100
773,3609,NORTH WALPOLE,NH,5994,20
774,3740,BATH,NH,8991,20
775,3741,CANAAN,NH,7957,100
776,3743,CLAREMONT,NH,10292,430
777,3745,CORNISH,NH,585,15
778,3748,ENFIELD,NH,1295,45
779,3750,ETNA,NH,1297,30
780,3751,GEORGES MILLS,NH,675,15
781,3752,GOSHEN,NH,585,15
782,3753,GRANTHAM,NH,7088,80
783,3755,HANOVER,NH,17955,450
784,3766,LEBANON,NH,13662,315
785,3768,LYME,NH,3698,90
786,3770,MERIDEN,NH,1339,30
787,3773,NEWPORT,NH,18076,255
788,3774,NORTH HAVERHILL,NH,6760,55
789,3777,ORFORD,NH,9757,50
790,3779,PIERMONT,NH,5669,40
791,3782,SUNAPEE,NH,9044,90
792,3784,WEST LEBANON,NH,10388,425
793,3785,WOODSVILLE,NH,7539,115
794,3801,PORTSMOUTH,NH,27593,2630
795,3802,PORTSMOUTH,NH,1222,30
796,3809,ALTON,NH,11420,85
797,3810,ALTON BAY,NH,12817,150
798,3811,ATKINSON,NH,6323,40
799,3812,BARTLETT,NH,17224,155
800,3813,CENTER CONWAY,NH,8282,100
801,3814,CENTER OSSIPEE,NH,14269,85
802,3816,CENTER TUFTONBORO,NH,670,15
803,3817,CHOCORUA,NH,1304,30
804,3818,CONWAY,NH,15832,250
805,3819,DANVILLE,NH,5634,25
806,3820,DOVER,NH,19885,1250
807,3821,DOVER,NH,630,15
808,3824,DURHAM,NH,16169,565
809,3825,BARRINGTON,NH,14912,190
810,3826,EAST HAMPSTEAD,NH,2824,120
811,3827,EAST KINGSTON,NH,670,15
812,3830,EAST WAKEFIELD,NH,9990,40
813,3832,EATON CENTER,NH,11624,55
814,3833,EXETER,NH,20853,710
815,3835,FARMINGTON,NH,9749,195
816,3836,FREEDOM,NH,11283,85
817,3837,GILMANTON IRON WORKS,NH,10242,50
818,3838,GLEN,NH,16693,155
819,3839,ROCHESTER,NH,9143,115
820,3840,GREENLAND,NH,7820,115
821,3841,HAMPSTEAD,NH,13828,265
822,3842,HAMPTON,NH,28410,1270
823,3843,HAMPTON,NH,675,15
824,3844,HAMPTON FALLS,NH,11291,60
825,3845,INTERVALE,NH,7626,120
826,3846,JACKSON,NH,9889,260
827,3847,KEARSARGE,NH,1342,30
828,3848,KINGSTON,NH,17340,170
829,3849,MADISON,NH,9661,35
830,3850,MELVIN VILLAGE,NH,5661,25
831,3851,MILTON,NH,11243,60
832,3854,NEW CASTLE,NH,1960,45
833,3855,NEW DURHAM,NH,1821,45
834,3856,NEWFIELDS,NH,1303,30
835,3857,NEWMARKET,NH,11940,230
836,3858,NEWTON,NH,6619,35
837,3859,NEWTON JUNCTION,NH,640,15
838,3860,NORTH CONWAY,NH,18764,1235
839,3861,LEE,NH,2260,75
840,3862,NORTH HAMPTON,NH,14947,280
841,3864,OSSIPEE,NH,12503,130
842,3865,PLAISTOW,NH,14378,435
843,3866,ROCHESTER,NH,4995,10
844,3867,ROCHESTER,NH,23444,855
845,3868,ROCHESTER,NH,3112,120
846,3869,ROLLINSFORD,NH,2527,75
847,3870,RYE,NH,8439,120
848,3871,RYE BEACH,NH,8991,30
849,3872,SANBORNVILLE,NH,15680,185
850,3873,SANDOWN,NH,5669,25
851,3874,SEABROOK,NH,15339,570
852,3878,SOMERSWORTH,NH,10048,325
853,3882,EFFINGHAM,NH,5666,25
854,3884,STRAFFORD,NH,6305,40
855,3885,STRATHAM,NH,9428,165
856,3886,TAMWORTH,NH,10984,125
857,3890,WEST OSSIPEE,NH,12247,125
858,3894,WOLFEBORO,NH,25844,575
859,3896,WOLFEBORO FALLS,NH,1258,30
860,3901,BERWICK,ME,9656,35
861,3902,CAPE NEDDICK,ME,15962,135
862,3903,ELIOT,ME,8611,110
863,3904,KITTERY,ME,15440,505
864,3905,KITTERY POINT,ME,6903,65
865,3906,NORTH BERWICK,ME,7603,85
866,3907,OGUNQUIT,ME,21369,1060
867,3908,SOUTH BERWICK,ME,8490,180
868,3909,YORK,ME,18756,420
869,3910,YORK BEACH,ME,18382,335
870,3911,YORK HARBOR,ME,9911,65
871,4001,ACTON,ME,6289,40
872,4002,ALFRED,ME,8650,115
873,4003,BAILEY ISLAND,ME,11988,50
874,4004,BAR MILLS,ME,670,15
875,4005,BIDDEFORD,ME,17210,910
876,4008,BOWDOINHAM,ME,640,15
877,4009,BRIDGTON,ME,21516,440
878,4010,BROWNFIELD,ME,4995,20
879,4011,BRUNSWICK,ME,19361,1220
880,4014,CAPE PORPOISE,ME,6283,50
881,4015,CASCO,ME,15049,140
882,4016,CENTER LOVELL,ME,5666,25
883,4017,CHEBEAGUE ISLAND,ME,6668,35
884,4020,CORNISH,ME,2837,120
885,4021,CUMBERLAND CENTER,ME,7790,100
886,4022,DENMARK,ME,10858,65
887,4027,LEBANON,ME,6197,55
888,4029,SEBAGO,ME,13323,60
889,4030,EAST WATERBORO,ME,7069,85
890,4032,FREEPORT,ME,24711,675
891,4037,FRYEBURG,ME,13280,115
892,4038,GORHAM,ME,12325,255
893,4039,GRAY,ME,2616,150
894,4040,HARRISON,ME,13042,135
895,4041,HIRAM,ME,640,15
896,4042,HOLLIS CENTER,ME,8658,35
897,4043,KENNEBUNK,ME,27029,700
898,4046,KENNEBUNKPORT,ME,29354,645
899,4047,PARSONSFIELD,ME,4995,10
900,4048,LIMERICK,ME,5621,60
901,4049,LIMINGTON,ME,5994,30
902,4050,LONG ISLAND,ME,4995,10
903,4051,LOVELL,ME,2501,60
904,4054,MOODY,ME,9662,45
905,4055,NAPLES,ME,16137,300
906,4057,NORTH BRIDGTON,ME,5669,25
907,4061,NORTH WATERBORO,ME,630,15
908,4062,WINDHAM,ME,13839,500
909,4063,OCEAN PARK,ME,6211,40
910,4064,OLD ORCHARD BEACH,ME,26797,1315
911,4066,ORRS ISLAND,ME,5624,25
912,4068,PORTER,ME,675,15
913,4069,POWNAL,ME,630,15
914,4070,SCARBOROUGH,ME,2164,75
915,4071,RAYMOND,ME,18818,215
916,4072,SACO,ME,20977,810
917,4073,SANFORD,ME,18656,615
918,4074,SCARBOROUGH,ME,23639,870
919,4076,SHAPLEIGH,ME,1333,30
920,4077,SOUTH CASCO,ME,5622,25
921,4078,SOUTH FREEPORT,ME,4995,10
922,4079,HARPSWELL,ME,7871,85
923,4083,SPRINGVALE,ME,9187,80
924,4084,STANDISH,ME,13144,215
925,4085,STEEP FALLS,ME,4995,10
926,4086,TOPSHAM,ME,8085,240
927,4087,WATERBORO,ME,640,15
928,4088,WATERFORD,ME,2099,60
929,4090,WELLS,ME,22141,1025
930,4092,WESTBROOK,ME,13394,540
931,4093,BUXTON,ME,8078,100
932,4096,YARMOUTH,ME,13922,400
933,4097,NORTH YARMOUTH,ME,8658,35
934,4101,PORTLAND,ME,19959,2965
935,4102,PORTLAND,ME,17445,660
936,4103,PORTLAND,ME,17456,900
937,4104,PORTLAND,ME,670,15
938,4105,FALMOUTH,ME,12109,330
939,4106,SOUTH PORTLAND,ME,23207,1760
940,4107,CAPE ELIZABETH,ME,12607,145
941,4108,PEAKS ISLAND,ME,11501,90
942,4109,PORTLAND,ME,4995,10
943,4112,PORTLAND,ME,1312,30
944,4122,PORTLAND,ME,675,15
945,4210,AUBURN,ME,13083,1080
946,4211,AUBURN,ME,5660,25
947,4216,ANDOVER,ME,9571,35
948,4217,BETHEL,ME,16267,395
949,4219,BRYANT POND,ME,640,15
950,4220,BUCKFIELD,ME,6293,40
951,4221,CANTON,ME,1245,30
952,4222,DURHAM,ME,6323,40
953,4224,DIXFIELD,ME,585,15
954,4234,EAST WILTON,ME,585,15
955,4236,GREENE,ME,1243,30
956,4237,HANOVER,ME,670,15
957,4238,HEBRON,ME,670,15
958,4239,JAY,ME,2083,60
959,4240,LEWISTON,ME,24206,1055
960,4250,LISBON,ME,6853,55
961,4252,LISBON FALLS,ME,6984,95
962,4253,LIVERMORE,ME,6283,40
963,4254,LIVERMORE FALLS,ME,6288,50
964,4255,GREENWOOD,ME,630,15
965,4256,MECHANIC FALLS,ME,7482,70
966,4257,MEXICO,ME,7160,110
967,4259,MONMOUTH,ME,1257,45
968,4260,NEW GLOUCESTER,ME,12623,45
969,4261,NEWRY,ME,6302,40
970,4263,LEEDS,ME,670,15
971,4265,NORTH MONMOUTH,ME,6245,40
972,4266,NORTH TURNER,ME,4995,10
973,4268,NORWAY,ME,8762,170
974,4270,OXFORD,ME,14499,140
975,4274,POLAND,ME,19098,155
976,4276,RUMFORD,ME,9265,175
977,4280,SABATTUS,ME,7333,70
978,4281,SOUTH PARIS,ME,11939,180
979,4282,TURNER,ME,8689,130
980,4284,WAYNE,ME,5666,25
981,4285,WELD,ME,8991,30
982,4286,WEST BETHEL,ME,4995,10
983,4289,WEST PARIS,ME,4995,20
984,4290,PERU,ME,4995,10
985,4294,WILTON,ME,14900,85
986,4330,AUGUSTA,ME,22894,1300
987,4332,AUGUSTA,ME,1255,30
988,4333,AUGUSTA,ME,1249,30
989,4336,AUGUSTA,ME,670,15
990,4342,DRESDEN,ME,5994,20
991,4344,FARMINGDALE,ME,6819,70
992,4345,GARDINER,ME,12049,255
993,4346,RANDOLPH,ME,6240,40
994,4347,HALLOWELL,ME,13307,215
995,4348,JEFFERSON,ME,5669,25
996,4349,KENTS HILL,ME,1866,60
997,4350,LITCHFIELD,ME,6620,50
998,4351,MANCHESTER,ME,1970,45
999,4352,MOUNT VERNON,ME,1312,30
1000,4355,READFIELD,ME,6294,55
1001,4357,RICHMOND,ME,11599,105
1002,4358,SOUTH CHINA,ME,13653,65
1003,4363,WINDSOR,ME,5576,25
1004,4364,WINTHROP,ME,9131,245
1005,4401,BANGOR,ME,29595,2155
1006,4402,BANGOR,ME,4995,10
1007,4406,ABBOT,ME,5631,35
1008,4408,AURORA,ME,4995,10
1009,4412,BREWER,ME,15729,490
1010,4413,BROOKTON,ME,4995,10
1011,4414,BROWNVILLE,ME,4995,10
1012,4416,BUCKSPORT,ME,11067,190
1013,4419,CARMEL,ME,640,15
1014,4421,CASTINE,ME,13131,90
1015,4424,DANFORTH,ME,7992,20
1016,4426,DOVER FOXCROFT,ME,7632,115
1017,4427,CORINTH,ME,1432,60
1018,4428,EDDINGTON,ME,5664,25
1019,4429,HOLDEN,ME,3883,105
1020,4430,EAST MILLINOCKET,ME,5578,25
1021,4431,EAST ORLAND,ME,5994,20
1022,4434,ETNA,ME,4995,10
1023,4441,GREENVILLE,ME,17752,275
1024,4442,GREENVILLE JUNCTION,ME,10292,50
1025,4443,GUILFORD,ME,756,30
1026,4444,HAMPDEN,ME,12198,155
1027,4448,HOWLAND,ME,4995,10
1028,4457,LINCOLN,ME,4672,210
1029,4459,MATTAWAMKEAG,ME,630,15
1030,4460,MEDWAY,ME,6800,55
1031,4461,MILFORD,ME,640,15
1032,4462,MILLINOCKET,ME,24656,300
1033,4463,MILO,ME,6901,70
1034,4464,MONSON,ME,9627,35
1035,4468,OLD TOWN,ME,12065,150
1036,4469,ORONO,ME,630,15
1037,4472,ORLAND,ME,630,15
1038,4473,ORONO,ME,14888,345
1039,4474,ORRINGTON,ME,1288,30
1040,4476,PENOBSCOT,ME,4995,10
1041,4478,ROCKWOOD,ME,9664,35
1042,4481,SEBEC,ME,585,15
1043,4488,STETSON,ME,585,15
1044,4489,STILLWATER,ME,630,15
1045,4493,WEST ENFIELD,ME,4995,10
1046,4495,WINN,ME,4995,10
1047,4496,WINTERPORT,ME,6316,55
1048,4530,BATH,ME,15271,515
1049,4537,BOOTHBAY,ME,12987,40
1050,4538,BOOTHBAY HARBOR,ME,20068,595
1051,4543,DAMARISCOTTA,ME,13188,215
1052,4544,EAST BOOTHBAY,ME,12289,80
1053,4548,GEORGETOWN,ME,9657,55
1054,4551,BREMEN,ME,4995,10
1055,4553,NEWCASTLE,ME,6287,40
1056,4554,NEW HARBOR,ME,18126,140
1057,4555,NOBLEBORO,ME,1293,30
1058,4556,EDGECOMB,ME,6993,30
1059,4562,PHIPPSBURG,ME,16196,100
1060,4563,CUSHING,ME,675,15
1061,4564,ROUND POND,ME,4995,10
1062,4565,SEBASCO ESTATES,ME,8991,20
1063,4572,WALDOBORO,ME,16514,190
1064,4573,WALPOLE,ME,4995,10
1065,4574,WASHINGTON,ME,7497,70
1066,4575,WEST BOOTHBAY HARBOR,ME,4995,10
1067,4576,SOUTHPORT,ME,9202,60
1068,4578,WISCASSET,ME,18894,250
1069,4579,WOOLWICH,ME,1333,45
1070,4605,ELLSWORTH,ME,22632,705
1071,4606,ADDISON,ME,585,15
1072,4609,BAR HARBOR,ME,30038,1380
1073,4612,BERNARD,ME,4995,10
1074,4613,BIRCH HARBOR,ME,4995,10
1075,4614,BLUE HILL,ME,7913,110
1076,4616,BROOKLIN,ME,6512,55
1077,4617,BROOKSVILLE,ME,5620,25
1078,4619,CALAIS,ME,10559,235
1079,4622,CHERRYFIELD,ME,670,15
1080,4623,COLUMBIA FALLS,ME,10616,45
1081,4626,CUTLER,ME,4995,10
1082,4627,DEER ISLE,ME,9990,40
1083,4628,DENNYSVILLE,ME,9571,35
1084,4630,EAST MACHIAS,ME,630,15
1085,4631,EASTPORT,ME,12345,110
1086,4637,GRAND LAKE STREAM,ME,5620,25
1087,4640,HANCOCK,ME,10615,70
1088,4642,HARBORSIDE,ME,640,15
1089,4643,HARRINGTON,ME,1258,30
1090,4644,HULLS COVE,ME,10989,30
1091,4646,ISLESFORD,ME,4995,10
1092,4652,LUBEC,ME,16235,105
1093,4653,BASS HARBOR,ME,13615,55
1094,4654,MACHIAS,ME,9796,190
1095,4658,MILBRIDGE,ME,1759,45
1096,4660,MOUNT DESERT,ME,13653,85
1097,4662,NORTHEAST HARBOR,ME,8991,50
1098,4664,SULLIVAN,ME,9990,40
1099,4666,PEMBROKE,ME,4995,10
1100,4667,PERRY,ME,5661,25
1101,4668,PRINCETON,ME,10041,60
1102,4669,PROSPECT HARBOR,ME,9571,35
1103,4672,SALSBURY COVE,ME,640,15
1104,4674,SEAL COVE,ME,4995,10
1105,4675,SEAL HARBOR,ME,5994,40
1106,4679,SOUTHWEST HARBOR,ME,15571,240
1107,4681,STONINGTON,ME,11912,85
1108,4683,SUNSET,ME,4995,10
1109,4693,WINTER HARBOR,ME,5630,35
1110,4694,BAILEYVILLE,ME,6975,70
1111,4730,HOULTON,ME,13880,410
1112,4732,ASHLAND,ME,10280,50
1113,4736,CARIBOU,ME,10349,290
1114,4739,EAGLE LAKE,ME,6203,40
1115,4742,FORT FAIRFIELD,ME,5758,40
1116,4743,FORT KENT,ME,9176,190
1117,4745,FRENCHVILLE,ME,1423,45
1118,4746,GRAND ISLE,ME,4995,10
1119,4747,ISLAND FALLS,ME,5634,25
1120,4750,LIMESTONE,ME,1919,45
1121,4756,MADAWASKA,ME,15263,120
1122,4757,MAPLETON,ME,6207,40
1123,4758,MARS HILL,ME,6278,55
1124,4760,MONTICELLO,ME,5634,25
1125,4763,OAKFIELD,ME,630,15
1126,4765,PATTEN,ME,2262,75
1127,4768,PORTAGE,ME,640,15
1128,4769,PRESQUE ISLE,ME,11426,525
1129,4772,SAINT AGATHA,ME,1302,30
1130,4774,SAINT FRANCIS,ME,585,30
1131,4776,SHERMAN,ME,1134,30
1132,4779,SINCLAIR,ME,670,15
1133,4780,SMYRNA MILLS,ME,1297,30
1134,4783,STOCKHOLM,ME,1209,30
1135,4785,VAN BUREN,ME,7473,70
1136,4841,ROCKLAND,ME,16708,710
1137,4843,CAMDEN,ME,14451,444
1138,4846,CAMDEN,ME,4995,10
1139,4847,HOPE,ME,5624,25
1140,4849,LINCOLNVILLE,ME,17918,220
1141,4852,MONHEGAN,ME,4995,40
1142,4853,NORTH HAVEN,ME,5661,25
1143,4854,OWLS HEAD,ME,670,15
1144,4855,PORT CLYDE,ME,10989,40
1145,4856,ROCKPORT,ME,20425,330
1146,4858,SOUTH THOMASTON,ME,5579,35
1147,4859,SPRUCE HEAD,ME,640,15
1148,4860,TENANTS HARBOR,ME,9616,45
1149,4861,THOMASTON,ME,10357,155
1150,4862,UNION,ME,6289,40
1151,4863,VINALHAVEN,ME,6875,95
1152,4901,WATERVILLE,ME,18050,1225
1153,4910,ALBION,ME,4995,10
1154,4911,ANSON,ME,5576,25
1155,4915,BELFAST,ME,22830,580
1156,4917,BELGRADE,ME,9656,45
1157,4918,BELGRADE LAKES,ME,13313,80
1158,4920,BINGHAM,ME,630,15
1159,4921,BROOKS,ME,630,15
1160,4924,CANAAN,ME,1212,30
1161,4925,CARATUNK,ME,630,15
1162,4928,CORINNA,ME,630,15
1163,4930,DEXTER,ME,7704,95
1164,4936,EUSTIS,ME,6258,40
1165,4937,FAIRFIELD,ME,14250,150
1166,4938,FARMINGTON,ME,13810,420
1167,4941,FREEDOM,ME,5669,25
1168,4943,HARTLAND,ME,4995,10
1169,4945,JACKMAN,ME,15536,135
1170,4947,KINGFIELD,ME,10058,230
1171,4949,LIBERTY,ME,11240,60
1172,4950,MADISON,ME,6629,75
1173,4953,NEWPORT,ME,7211,140
1174,4955,NEW SHARON,ME,630,15
1175,4957,NORRIDGEWOCK,ME,7249,75
1176,4961,NEW PORTLAND,ME,640,15
1177,4963,OAKLAND,ME,19876,200
1178,4964,OQUOSSOC,ME,10814,90
1179,4965,PALMYRA,ME,2720,75
1180,4967,PITTSFIELD,ME,6015,80
1181,4969,PLYMOUTH,ME,585,15
1182,4970,RANGELEY,ME,13055,195
1183,4971,SAINT ALBANS,ME,630,15
1184,4973,SEARSMONT,ME,6633,35
1185,4974,SEARSPORT,ME,14558,100
1186,4976,SKOWHEGAN,ME,15534,390
1187,4978,SMITHFIELD,ME,675,15
1188,4979,SOLON,ME,630,15
1189,4981,STOCKTON SPRINGS,ME,2291,60
1190,4982,STRATTON,ME,1134,45
1191,4983,STRONG,ME,7992,20
1192,4985,WEST FORKS,ME,10663,45
1193,4986,THORNDIKE,ME,630,15
1194,4988,UNITY,ME,7245,50
1195,4989,VASSALBORO,ME,1219,30
1196,5001,WHITE RIVER JUNCTION,VT,16088,405
1197,5030,ASCUTNEY,VT,2999,90
1198,5031,BARNARD,VT,7424,70
1199,5032,BETHEL,VT,9291,130
1200,5033,BRADFORD,VT,8088,130
1201,5034,BRIDGEWATER,VT,1429,45
1202,5035,BRIDGEWATER CORNERS,VT,1759,45
1203,5036,BROOKFIELD,VT,630,15
1204,5037,BROWNSVILLE,VT,5669,25
1205,5038,CHELSEA,VT,5623,25
1206,5040,EAST CORINTH,VT,4995,10
1207,5043,EAST THETFORD,VT,630,15
1208,5045,FAIRLEE,VT,12716,140
1209,5046,GROTON,VT,4995,10
1210,5048,HARTLAND,VT,640,15
1211,5049,HARTLAND FOUR CORNERS,VT,640,15
1212,5051,NEWBURY,VT,670,15
1213,5053,NORTH POMFRET,VT,1255,30
1214,5054,NORTH THETFORD,VT,630,15
1215,5055,NORWICH,VT,8961,65
1216,5056,PLYMOUTH,VT,12948,75
1217,5058,POST MILLS,VT,675,30
1218,5059,QUECHEE,VT,7786,135
1219,5060,RANDOLPH,VT,13449,225
1220,5061,RANDOLPH CENTER,VT,6145,50
1221,5062,READING,VT,1222,30
1222,5065,SHARON,VT,5634,25
1223,5068,SOUTH ROYALTON,VT,6419,65
1224,5070,SOUTH STRAFFORD,VT,4995,10
1225,5071,SOUTH WOODSTOCK,VT,670,15
1226,5072,STRAFFORD,VT,630,15
1227,5074,THETFORD,VT,4995,10
1228,5075,THETFORD CENTER,VT,675,15
1229,5081,WELLS RIVER,VT,6849,55
1230,5083,WEST FAIRLEE,VT,675,15
1231,5088,WILDER,VT,4995,10
1232,5089,WINDSOR,VT,10968,95
1233,5091,WOODSTOCK,VT,11815,320
1234,5101,BELLOWS FALLS,VT,10936,230
1235,5142,CAVENDISH,VT,1296,30
1236,5143,CHESTER,VT,11527,180
1237,5146,GRAFTON,VT,1302,30
1238,5148,LONDONDERRY,VT,12049,125
1239,5149,LUDLOW,VT,15582,380
1240,5150,NORTH SPRINGFIELD,VT,630,15
1241,5151,PERKINSVILLE,VT,11988,40
1242,5152,PERU,VT,1339,30
1243,5153,PROCTORSVILLE,VT,585,30
1244,5154,SAXTONS RIVER,VT,6629,65
1245,5155,SOUTH LONDONDERRY,VT,8125,125
1246,5156,SPRINGFIELD,VT,13019,255
1247,5158,WESTMINSTER,VT,6210,40
1248,5159,WESTMINSTER STATION,VT,670,15
1249,5161,WESTON,VT,1831,60
1250,5201,BENNINGTON,VT,17682,765
1251,5250,ARLINGTON,VT,15903,140
1252,5251,DORSET,VT,16043,100
1253,5253,EAST DORSET,VT,6299,40
1254,5254,MANCHESTER,VT,12671,135
1255,5255,MANCHESTER CENTER,VT,14169,600
1256,5257,NORTH BENNINGTON,VT,1330,30
1257,5261,POWNAL,VT,4995,10
1258,5262,SHAFTSBURY,VT,6290,40
1259,5301,BRATTLEBORO,VT,27615,1210
1260,5302,BRATTLEBORO,VT,1290,45
1261,5303,BRATTLEBORO,VT,4995,10
1262,5340,BONDVILLE,VT,1925,60
1263,5342,JACKSONVILLE,VT,4995,10
1264,5343,JAMAICA,VT,5624,25
1265,5344,MARLBORO,VT,1252,30
1266,5345,NEWFANE,VT,2343,60
1267,5346,PUTNEY,VT,17021,160
1268,5350,READSBORO,VT,4995,10
1269,5353,TOWNSHEND,VT,9627,45
1270,5354,VERNON,VT,6255,40
1271,5356,WEST DOVER,VT,18140,400
1272,5359,WEST TOWNSHEND,VT,1251,30
1273,5363,WILMINGTON,VT,15274,265
1274,5401,BURLINGTON,VT,22620,1840
1275,5402,BURLINGTON,VT,7353,85
1276,5403,SOUTH BURLINGTON,VT,18585,1080
1277,5404,WINOOSKI,VT,11908,315
1278,5405,BURLINGTON,VT,6905,175
1279,5406,BURLINGTON,VT,1957,60
1280,5407,SOUTH BURLINGTON,VT,670,15
1281,5408,BURLINGTON,VT,2664,75
1282,5440,ALBURGH,VT,9122,50
1283,5443,BRISTOL,VT,10775,145
1284,5444,CAMBRIDGE,VT,640,15
1285,5445,CHARLOTTE,VT,5575,25
1286,5446,COLCHESTER,VT,20953,540
1287,5447,EAST BERKSHIRE,VT,585,15
1288,5450,ENOSBURG FALLS,VT,9176,160
1289,5451,ESSEX,VT,675,15
1290,5452,ESSEX JUNCTION,VT,12481,675
1291,5454,FAIRFAX,VT,6125,50
1292,5455,FAIRFIELD,VT,1008,30
1293,5456,FERRISBURGH,VT,6291,40
1294,5457,FRANKLIN,VT,4995,20
1295,5458,GRAND ISLE,VT,12987,40
1296,5460,HIGHGATE SPRINGS,VT,4995,10
1297,5461,HINESBURG,VT,6288,80
1298,5462,HUNTINGTON,VT,640,15
1299,5463,ISLE LA MOTTE,VT,12613,45
1300,5464,JEFFERSONVILLE,VT,11216,265
1301,5465,JERICHO,VT,6890,55
1302,5468,MILTON,VT,12954,165
1303,5469,MONKTON,VT,670,15
1304,5470,MONTGOMERY,VT,1312,30
1305,5471,MONTGOMERY CENTER,VT,2337,60
